origin,race,sex,year,total_pop,pop_0,pop_1,pop_2,pop_3,pop_4,pop_5,pop_6,pop_7,pop_8,pop_9,pop_10,pop_11,pop_12,pop_13,pop_14,pop_15,pop_16,pop_17,pop_18,pop_19,pop_20,pop_21,pop_22,pop_23,pop_24,pop_25,pop_26,pop_27,pop_28,pop_29,pop_30,pop_31,pop_32,pop_33,pop_34,pop_35,pop_36,pop_37,pop_38,pop_39,pop_40,pop_41,pop_42,pop_43,pop_44,pop_45,pop_46,pop_47,pop_48,pop_49,pop_50,pop_51,pop_52,pop_53,pop_54,pop_55,pop_56,pop_57,pop_58,pop_59,pop_60,pop_61,pop_62,pop_63,pop_64,pop_65,pop_66,pop_67,pop_68,pop_69,pop_70,pop_71,pop_72,pop_73,pop_74,pop_75,pop_76,pop_77,pop_78,pop_79,pop_80,pop_81,pop_82,pop_83,pop_84,pop_85,pop_86,pop_87,pop_88,pop_89,pop_90,pop_91,pop_92,pop_93,pop_94,pop_95,pop_96,pop_97,pop_98,pop_99,pop_100
0,6,0,2042,17406527,444626,436830,429270,421778,414375,407063,399834,392675,385662,378827,372250,365934,359787,353685,347594,341485,335369,329355,323484,317776,312190,306686,301170,295615,290064,284561,279109,273748,268528,250316,247953,248152,248207,241647,242351,235530,225462,217616,210729,201705,194694,194048,191276,185284,179448,173850,169193,165057,161113,154737,151827,145408,136389,126273,118825,112627,108376,105280,100400,99924,97023,94449,93190,85512,81861,78541,73893,70186,66319,64714,63822,64338,61719,55979,51868,49401,47897,48008,46438,44260,41822,39554,37670,33519,30719,27775,24713,21897,18595,15834,13035,10968,9219,7355,5993,4956,3121,2386,1748,1298,1905
0,6,0,2043,17828637,452632,444734,437074,429484,421966,414542,407222,399996,392853,385855,379015,372457,366139,360000,353929,347899,341876,335900,330015,324253,318617,313052,307545,302028,296451,290849,285315,279816,274410,269139,250867,248439,248558,248561,241969,242632,235790,225693,217828,210916,201868,194816,194127,191311,185305,179448,173812,169129,164955,160981,154586,151635,145192,136167,126048,118574,112361,108095,104971,100073,99571,96657,94043,92749,85057,81372,78015,73337,69580,65689,64018,63057,63463,60771,55008,50870,48336,46726,46696,45012,42725,40184,37822,35820,31681,28830,25865,22823,20026,16830,14174,11524,9568,7918,6221,4974,4041,2495,1865,1334,2120
0,6,0,2044,18257419,460710,452738,444979,437289,429674,422136,414701,407384,400174,393046,386044,379221,372661,366352,360245,354235,348291,342410,336568,330786,325099,319488,313914,308406,302867,297238,291604,286029,280481,275026,269697,251358,248854,248920,248880,242257,242892,236018,225907,218013,211075,201994,194892,194166,191327,185299,179416,173748,169032,164826,160825,154401,151421,144947,135917,125792,118294,112073,107781,104645,99729,99201,96252,93604,92269,84554,80830,77431,72716,68918,64994,63257,62215,62506,59735,53959,49778,47172,45461,45278,43460,41068,38437,35978,33871,29750,26865,23898,20888,18144,15074,12547,10058,8229,6702,5175,4062,3236,1955,1430,2270
0,6,0,2045,18692908,468837,460819,452982,445194,437479,429841,422295,414865,407564,400368,393235,386251,379428,372875,366596,360553,354627,348826,343085,337342,331634,325973,320355,314779,309246,303662,297999,292323,286697,281099,275588,270192,251774,249218,249240,249164,242521,243124,236230,226090,218170,211191,202077,194937,194180,191310,185265,179353,173648,168906,164671,160632,154194,151176,144675,135636,125507,117991,111753,107448,104294,99360,98801,95813,93129,91740,83997,80230,76788,72042,68193,64232,62422,61292,61455,58603,52816,48588,45911,44093,43729,41791,39302,36582,34038,31818,27738,24835,21887,18934,16266,13350,10969,8661,6978,5579,4231,3260,2533,1502,2436
0,6,0,2046,19135126,476986,468942,461063,453200,445388,437648,430001,422459,415045,407756,400558,393442,386455,379642,373121,366905,360947,355163,349501,343863,338195,332511,326846,321225,315623,310045,304421,298725,292998,287321,281663,276085,270611,252143,249548,249527,249427,242760,243336,236416,226245,218291,211268,202128,194960,194173,191273,185199,179256,173515,168755,164481,160416,153954,150905,144373,135325,125191,117649,111416,107096,103926,98971,98355,95335,92595,91150,83378,79568,76080,71299,67393,63394,61499,60276,60307,57369,51567,47300,44549,42603,42062,40005,37424,34626,31991,29684,25657,22759,19859,16993,14414,11685,9459,7345,5819,4565,3394,2556,1944,2591
0,6,0,2047,19584051,485145,477091,469187,461281,453391,445555,437809,430166,422640,415238,407949,400768,393648,386668,379889,373433,367302,361483,355839,350280,344718,339076,333388,327721,322075,316425,310813,305150,299406,293625,287890,282160,276505,270984,252475,249840,249793,249660,242984,243519,236572,226362,218370,211314,202154,194953,194140,191200,185094,179126,173365,168564,164266,160171,153686,150600,144040,134986,124841,117290,111053,106714,103529,98544,97872,94805,92003,90490,82692,78837,75303,70476,66516,62468,60486,59164,59060,56021,50210,45904,43064,40991,40284,38110,35435,32567,29858,27484,23534,20666,17834,15080,12619,10080,8033,6131,4767,3669,2665,1967,3003
0,6,0,2048,20039681,493302,485248,477339,469405,461471,453562,445715,437975,430347,422832,415432,408160,400974,393862,386917,380200,373829,367841,362162,356622,351138,345603,339956,334266,328575,322880,317193,311544,305833,300034,294195,288388,282584,276878,271318,252773,250115,250032,249876,243177,243668,236691,226439,218416,211329,202151,194922,194075,191093,184961,178974,173174,168353,164019,159899,153386,150264,143677,134612,124471,116911,110663,106307,103090,98071,97332,94205,91346,89758,81944,78033,74450,69571,65555,61452,59383,57954,57701,54566,48742,44378,41446,39267,38387,36103,33343,30414,27651,25229,21387,18569,15840,13217,10901,8565,6720,5032,3834,2888,2051,3298
0,6,0,2049,20502021,501464,493401,485495,477558,469595,461641,453723,445881,438156,430540,423026,415641,408366,401187,394110,387228,380598,374368,368519,362950,357484,352028,346487,340839,335123,329387,323654,317924,312224,306465,300609,294696,288814,282958,277213,271617,253050,250357,250254,250060,243340,243783,236765,226479,218435,211325,202125,194867,193972,190954,184803,178787,172965,168113,163744,159592,153057,149893,143279,134206,124076,116507,110244,105855,102606,97544,96732,93545,90618,88961,81121,77151,73509,68581,64499,60348,58177,56636,56220,52978,47127,42725,39723,37434,36383,33990,31155,28193,25390,22941,19236,16500,13891,11428,9277,7173,5522,4052,3020,2227,3552
0,6,0,2050,20971032,509602,501562,493649,485710,477747,469765,461803,453890,446062,438348,430733,423237,415849,408581,401435,394423,387628,381137,375049,369309,363810,358376,352915,347375,341701,335936,330160,324392,318611,312858,307043,301114,295126,289193,283292,277512,271892,253298,250584,250445,250215,243466,243854,236807,226496,218428,211294,202066,194771,193838,190792,184610,178573,172722,167839,163435,159257,152692,149489,142856,133782,123655,116069,109787,105356,102064,96954,96064,92813,89823,88076,80217,76178,72465,67496,63346,59136,56866,55195,54608,51244,45380,40960,37887,35492,34271,31777,28899,25913,23104,20647,17110,14488,12030,9738,7776,5902,4452,3198,2336,3826
0,6,0,2051,21446692,517717,509701,501810,493867,485903,477916,469927,461970,454070,446254,438541,430942,423446,416066,408830,401748,394823,388170,381821,375841,370176,364703,359265,353803,348238,342517,336714,330902,325082,319246,313439,307550,301544,295510,289532,283597,277788,272140,253528,250779,250612,250335,243552,243892,236826,226486,218393,211225,201966,194644,193680,190595,184387,178331,172446,167538,163089,158886,152293,149059,142406,133331,123198,115586,109285,104800,101461,96294,95319,92008,88945,87105,79218,75110,71324,66312,62078,57812,55439,53627,52848,49362,43521,39074,35937,33448,32058,29487,26579,23601,20808,18376,15037,12557,10264,8167,6413,4771,3528,2472,4075
0,6,0,2052,21928969,525812,517815,509947,502027,494059,486073,478079,470098,462153,454264,446448,438752,431150,423664,416315,409144,402148,395368,388856,382617,376711,371071,365597,360159,354673,349056,343299,337455,331593,325722,319826,313950,307984,301926,295847,289837,283876,278038,272370,253731,250949,250740,250409,243598,243906,236814,226450,218326,211121,201836,194488,193486,190370,184132,178058,172140,167200,162711,158478,151865,148596,141923,132842,122698,115063,108728,104176,100782,95563,94500,91119,87973,86040,78122,73943,70075,65011,60696,56372,53876,51911,50935,47356,41537,37079,33880,31301,29763,27141,24218,21279,18535,16161,13041,10729,8618,6742,5190,3786,2736,4346
0,6,0,2053,22417822,533905,525910,518062,510163,502217,494228,486237,478250,470281,462348,454458,446662,438961,431368,423914,416630,409544,402692,396057,389655,383490,377609,371967,366499,361028,355496,349841,344044,338151,332236,326304,320336,314386,308371,302271,296151,290119,284129,278272,272568,253904,251080,250822,250450,243620,243884,236774,226379,218212,210983,201684,194307,193265,190112,183852,177746,171799,166823,162294,158040,151409,148111,141396,132306,122152,114477,108100,103490,100030,94762,93593,90134,86904,84868,76918,72666,68716,63589,59191,54801,52167,50044,48885,45216,39431,34970,31728,29075,27404,24752,21855,18986,16313,14034,11149,9027,7115,5464,4120,2941,4693
0,6,0,2054,22913235,542009,534000,526158,518279,510356,502386,494392,486407,478433,470475,462541,454671,446870,439179,431617,424229,417031,410088,403382,396857,390529,384390,378510,372871,367373,361856,356284,350588,344743,338794,332819,326819,320774,314775,308715,302579,296432,290374,284363,278471,272738,254037,251166,250874,250468,243613,243843,236701,226268,218069,210822,201496,194094,193016,189822,183532,177400,171422,166413,161851,157575,150925,147584,140829,131717,121540,113819,107402,102729,99196,93873,92595,89051,85731,83577,75601,71266,67229,62033,57557,53078,50302,48045,46696,42941,37207,32757,29494,26791,25010,22350,19509,16729,14176,12015,9386,7465,5773,4339,3206,5073
0,6,0,2055,23415173,550115,542108,534250,526375,518470,510528,502550,494561,486589,478629,470669,462754,454879,447088,439426,431932,424633,417578,410779,404183,397732,391432,385292,379415,373747,368202,362649,357034,351287,345387,339381,333339,327258,321161,315121,309023,302859,296685,290609,284566,278643,272871,254129,251223,250897,250449,243576,243770,236585,226124,217904,210627,201281,193854,192734,189498,183177,177018,171015,165974,161380,157079,150396,147011,140206,131062,120851,113086,106614,101881,98278,92888,91496,87861,84442,82164,74159,69734,65604,60347,55760,51205,48311,45912,44375,40539,34875,30466,27193,24461,22595,19967,17209,14548,12146,10127,7774,6062,4596,3377,5512
0,6,0,2056,23923612,558234,550211,542354,534467,526568,518641,510694,502716,494744,486783,478822,470882,462961,455096,447335,439742,432336,425180,418272,411583,405060,398638,392335,386200,380294,374580,368996,363400,357739,351937,345975,339899,333780,327647,321510,315432,309307,303114,296923,290812,284740,278778,272965,254187,251251,250889,250410,243511,243649,236435,225955,217706,210404,201034,193583,192414,189142,182790,176599,170573,165505,160874,156539,149814,146375,139515,130327,120087,112268,105754,100951,97260,91798,90286,86555,83029,80615,72585,68061,63828,58480,53801,49190,46179,43646,41919,38021,32456,28108,24857,22124,20193,17632,14985,12482,10251,8396,6318,4829,3582,5923
0,6,0,2057,24438527,566402,558329,550456,542573,534661,526738,518808,510862,502898,494938,486975,479036,471091,463179,455346,447651,440146,432884,425871,419076,412463,405966,399542,393244,387083,381129,375374,369750,364106,358391,352528,346495,340340,334171,327998,321820,315717,309561,303351,297126,290989,284876,278872,273020,254223,251249,250858,250341,243401,243499,236263,225753,217479,210150,200756,193274,192062,188751,182362,176148,170104,165007,160323,155948,149173,145668,138740,129501,119230,111366,104804,99913,96134,90596,88956,85123,81484,78919,70859,66235,61876,56452,51701,47036,43911,41251,39335,35398,29969,25703,22495,19798,17851,15370,12865,10544,8510,6837,5039,3768,6334
0,6,0,2058,24959917,574621,566495,558575,550676,542767,534833,526903,518976,511045,503095,495130,487189,479245,471311,463428,455661,448055,440694,433578,426677,419959,413372,406874,400450,394125,387919,381924,376128,370459,364759,358986,353049,346939,340732,334522,328310,322106,315970,309798,303555,297300,291124,284968,278927,273052,254224,251224,250798,250224,243264,243324,236050,225525,217222,209866,200443,192931,191674,188317,181904,175670,169598,164469,159722,155299,148456,144873,137874,128585,118285,110366,103747,98766,94892,89275,87498,83551,79787,77066,68978,64220,59741,54276,49456,44752,41517,38726,36650,32698,27428,23275,20148,17511,15580,13210,10882,8764,6941,5459,3939,6736
0,6,0,2059,25487802,582914,574712,566742,558796,550869,542939,534998,527071,519159,511243,503288,495342,487400,479463,471559,463745,456066,448604,441387,434385,427559,420869,414283,407788,401336,394962,388718,382683,376837,371115,365354,359508,353492,347331,341084,334836,328599,322365,316209,310005,303732,297437,291218,285028,278957,273048,254200,251169,250693,250075,243099,243113,235809,225263,216934,209548,200099,192549,191245,187854,181413,175159,169049,163872,159063,154568,147655,143981,136907,127577,117245,109264,102577,97507,93530,87825,85899,81827,77928,75043,66899,62024,57450,51940,47068,42328,38997,36104,33878,29946,24858,20854,17840,15296,13405,11191,9057,7156,5548,4270,7119
0,6,0,2060,26022166,591295,583004,574956,566962,558991,551041,543106,535166,527254,519355,511436,503497,495552,487618,479711,471877,464148,456614,449298,442194,435270,428474,421783,415198,408676,402172,395759,389476,383390,377492,371712,365882,359952,353887,347684,341400,335127,328858,322603,316419,310181,303869,297533,291276,285062,278954,273019,254149,251071,250556,249905,242898,242873,235534,224967,216605,209190,199718,192136,190784,187357,180889,174604,168444,163213,158323,153752,146756,142991,135839,126458,116084,108041,101290,96115,92035,86230,84148,79940,75892,72809,64629,59663,54999,49456,44539,39780,36370,33396,31045,27162,22300,18478,15602,13176,11367,9329,7408,5727,4350,7611
0,6,1,2014,3941670,131490,121965,120664,120867,119772,116369,116569,112966,108363,103736,100155,95479,91669,92192,90621,88001,84888,82053,80400,78674,76514,73847,72255,68799,64309,59337,55804,52275,51232,49517,47513,47922,46548,45843,45599,41957,40391,38876,37369,35621,33820,33527,33448,34372,33793,31166,29247,28323,28196,29108,29137,28651,28147,27964,27790,26078,25296,24330,23156,22403,20579,19230,17805,16959,16459,15148,14490,14553,11073,10735,9796,9437,8373,7531,7122,6268,5924,5347,4879,4467,3907,3538,3196,2887,2624,2298,2003,1754,1434,1239,1006,848,671,511,397,234,199,112,81,60,123
0,6,1,2015,4073865,134469,131541,122057,120738,120914,119800,116425,116609,113026,108422,103818,100233,95560,91738,92272,90723,88159,85126,82327,80723,79012,76859,74189,72587,69083,64585,59661,56098,52545,51487,49751,47712,48070,46718,45996,45719,42063,40488,38975,37459,35688,33891,33572,33464,34388,33769,31164,29228,28287,28141,29032,29029,28547,28021,27825,27635,25911,25121,24150,22965,22208,20397,19034,17616,16779,16252,14935,14272,14311,10885,10529,9605,9222,8162,7328,6899,6067,5698,5127,4651,4231,3672,3314,2967,2657,2393,2074,1793,1547,1250,1063,845,697,544,408,303,180,149,72,55,109
0,6,1,2016,4208972,137540,134519,131651,122135,120790,120952,119834,116484,116664,113089,108485,103904,100305,95653,91815,92385,90872,88385,85423,82650,81081,79355,77209,74529,72903,69346,64854,59965,56375,52793,51719,49966,47886,48203,46872,46133,45822,42154,40581,39063,37534,35746,33938,33611,33473,34386,33738,31147,29182,28239,28074,28938,28915,28430,27882,27674,27471,25732,24930,23962,22762,22008,20204,18831,17424,16582,16032,14711,14043,14058,10686,10306,9392,8998,7940,7112,6667,5850,5462,4889,4413,3984,3445,3085,2740,2431,2167,1861,1590,1348,1075,897,698,567,431,317,232,139,105,51,93
0,6,1,2017,4346960,140681,137589,134627,131748,122194,120835,120992,119870,116556,116722,113158,108558,103985,100387,95753,91928,92542,91094,88675,85773,83008,81446,79700,77559,74858,73193,69608,65100,60247,56633,53021,51929,50154,48043,48328,47010,46255,45903,42239,40664,39134,37591,35781,33975,33633,33467,34382,33701,31109,29122,28179,27988,28836,28790,28300,27732,27506,27295,25541,24728,23759,22550,21801,20001,18627,17221,16370,15795,14469,13803,13785,10471,10073,9167,8757,7703,6883,6424,5624,5200,4637,4168,3735,3211,2848,2508,2198,1937,1644,1386,1158,905,747,572,453,340,243,175,97,78,82
0,6,1,2018,4487785,143878,140730,137698,134721,131815,122243,120882,121040,119921,116630,116784,113234,108623,104074,100473,95882,92089,92765,91382,89016,86157,83366,81808,80042,77889,75156,73471,69849,65335,60513,56862,53224,52111,50322,48190,48448,47131,46361,45987,42311,40725,39183,37628,35800,33994,33639,33456,34362,33643,31054,29051,28098,27893,28721,28654,28155,27573,27324,27101,25338,24519,23540,22325,21575,19784,18409,17001,16136,15546,14217,13546,13499,10242,9821,8930,8498,7460,6636,6165,5379,4936,4375,3913,3478,2969,2608,2270,1969,1710,1442,1192,980,752,610,459,354,260,184,126,71,94
0,6,1,2019,4631552,147117,143925,140841,137796,134790,131875,122292,120935,121100,119970,116703,116855,113305,108695,104167,100591,96054,92319,93055,91722,89389,86543,83720,82166,80376,78190,75453,73739,70076,65557,60748,57059,53399,52271,50478,48320,48556,47236,46462,46062,42362,40776,39216,37654,35808,33997,33639,33427,34319,33571,30988,28957,28010,27782,28599,28512,28001,27400,27135,26897,25128,24298,23318,22095,21341,19555,18174,16760,15888,15286,13954,13270,13195,10004,9556,8672,8230,7190,6376,5890,5113,4664,4107,3657,3213,2718,2361,2030,1743,1496,1242,1003,814,614,486,360,273,194,134,88,105
0,6,1,2020,4778230,150376,147167,144036,140937,137867,134850,131934,122344,121001,121157,120025,116780,116920,113386,108773,104288,100757,96291,92621,93400,92100,89762,86919,84084,82510,80678,78493,75727,73999,70299,65769,60950,57233,53558,52424,50622,48438,48647,47335,46546,46115,42399,40807,39235,37670,35799,33987,33616,33374,34261,33485,30895,28862,27907,27661,28460,28351,27831,27214,26937,26682,24912,24072,23081,21859,21087,19307,17922,16503,15624,15010,13668,12979,12863,9740,9271,8397,7939,6907,6093,5595,4835,4379,3828,3384,2943,2461,2121,1803,1526,1293,1057,834,669,494,381,278,204,145,96,119
0,6,1,2021,4927823,153620,150426,147277,144131,141010,137928,134911,131998,122408,121068,121225,120096,116857,117003,113486,108892,104463,101000,96607,92985,93787,92483,90141,87307,84441,82835,80980,78779,75994,74239,70507,65956,61127,57392,53703,52565,50741,48527,48735,47422,46612,46147,42418,40823,39242,37667,35781,33956,33571,33305,34187,33372,30792,28744,27789,27520,28304,28169,27636,27008,26716,26446,24677,23829,22831,21606,20819,19039,17650,16229,15347,14715,13370,12665,12520,9463,8974,8109,7631,6605,5797,5289,4543,4082,3543,3097,2674,2209,1884,1578,1320,1095,882,682,539,389,295,207,145,101,136
0,6,1,2022,5080316,156869,153670,150537,147373,144203,141072,137991,134976,132079,122476,121143,121307,120166,116948,117094,113617,109063,104716,101311,96975,93378,94177,92863,90520,87673,84771,83152,81260,79046,76242,74458,70685,66110,61282,57540,53839,52687,50837,48617,48807,47492,46661,46170,42424,40821,39235,37645,35749,33909,33508,33225,34090,33251,30672,28617,27656,27370,28135,27970,27427,26789,26491,26198,24434,23575,22569,21335,20530,18752,17364,15939,15052,14402,13057,12335,12151,9173,8656,7801,7299,6286,5482,4968,4239,3771,3249,2812,2405,1963,1650,1371,1124,914,727,551,425,299,222,148,102,149
0,6,1,2023,5235721,160139,156918,153783,150634,147446,144266,141138,138057,135057,132161,122561,121236,121390,120258,117050,117224,113796,109310,105034,101678,97372,93781,94564,93249,90882,88008,85091,83449,81536,79291,76467,74644,70846,66254,61425,57677,53956,52785,50929,48697,48866,47541,46689,46180,42419,40804,39214,37607,35697,33851,33430,33122,33984,33121,30546,28476,27511,27207,27954,27767,27210,26560,26249,25943,24176,23305,22288,21043,20218,18446,17056,15621,14732,14064,12725,11982,11759,8857,8317,7460,6949,5947,5155,4633,3935,3460,2950,2527,2134,1720,1424,1167,939,748,589,435,327,225,160,103,158
